Latitude,Longitude,Test Elevation (ft),SPTN
47.43058878,-122.2394099,-0.6000000000000014,16.0
47.43058878,-122.2394099,-5.600000000000001,47.0
47.43058878,-122.2394099,-10.6,19.0
47.43058878,-122.2394099,-15.6,12.0
47.43058878,-122.2394099,-20.6,41.0
47.43058878,-122.2394099,-25.6,19.0
47.43058878,-122.2394099,-30.6,5.0
47.42541801,-122.238821,28.9,5.0
47.42541801,-122.238821,23.9,3.0
47.42541801,-122.238821,18.9,9.0
47.42541801,-122.238821,13.9,15.0
47.42541801,-122.238821,8.899999999999999,11.0
47.42541801,-122.238821,3.8999999999999986,14.0
47.42541801,-122.238821,-1.1000000000000014,3.0
47.42541801,-122.238821,-6.100000000000001,15.0
47.42541801,-122.238821,-11.1,15.0
47.42541801,-122.238821,-16.1,20.0
47.42541801,-122.238821,-21.1,12.0
47.41987946,-122.2377292,30.0,5.0
47.41987946,-122.2377292,25.0,5.0
47.41987946,-122.2377292,20.0,11.0
47.41987946,-122.2377292,15.0,11.0
47.41987946,-122.2377292,10.0,15.0
47.41987946,-122.2377292,5.0,7.0
47.41987946,-122.2377292,0.0,35.0
47.41987946,-122.2377292,-5.0,64.0
47.41987946,-122.2377292,-10.0,7.0
47.41987946,-122.2377292,-15.0,12.0
47.41987946,-122.2377292,-20.0,12.0
47.43040959,-122.2388709,23.5,8.0
47.43040959,-122.2388709,18.5,5.0
47.43040959,-122.2388709,13.5,6.0
47.43040959,-122.2388709,8.5,3.0
47.43040959,-122.2388709,3.5,40.0
47.43040959,-122.2388709,-1.5,7.0
47.43040959,-122.2388709,-6.5,8.0
47.43210704,-122.233594,21.2,16.0
47.43210704,-122.233594,16.2,11.0
47.43210704,-122.233594,11.2,3.0
47.43210704,-122.233594,6.199999999999999,15.0
47.43210704,-122.233594,1.1999999999999993,13.0
47.43210704,-122.233594,-3.8000000000000007,21.0
47.43210704,-122.233594,-8.8,5.0
47.43210704,-122.233594,-13.8,14.0
47.43210704,-122.233594,-18.8,7.0
47.43210704,-122.233594,-23.8,3.0
47.43210704,-122.233594,-28.8,5.0
47.43210704,-122.233594,-33.8,24.0
47.43210704,-122.233594,-38.8,34.0
47.43210704,-122.233594,-43.8,17.0
47.43210704,-122.233594,-48.8,32.0
47.43210704,-122.233594,-53.8,10.0
47.43399635,-122.2333184,22.0,10.0
47.43399635,-122.2333184,17.0,6.0
47.43399635,-122.2333184,12.0,3.0
47.43399635,-122.2333184,7.0,23.0
47.43399635,-122.2333184,2.0,16.0
47.43399635,-122.2333184,-3.0,13.0
47.43399635,-122.2333184,-8.0,6.0
47.43399635,-122.2333184,-13.0,33.0
47.43399635,-122.2333184,-18.0,9.0
47.43399635,-122.2333184,-23.0,6.0
47.43399635,-122.2333184,-28.0,54.0
47.43399635,-122.2333184,-33.0,56.0
47.43037417,-122.233594,24.4,12.0
47.43037417,-122.233594,19.4,12.0
47.43037417,-122.233594,14.4,3.0
47.43037417,-122.233594,9.4,5.0
47.43037417,-122.233594,4.399999999999999,7.0
47.43037417,-122.233594,-0.6000000000000014,27.0
47.43037417,-122.233594,-5.600000000000001,15.0
47.43037417,-122.233594,-10.6,12.0
47.43037417,-122.233594,-15.6,49.0
47.43037417,-122.233594,-20.6,11.0
47.43037417,-122.233594,-25.6,8.0
47.43037417,-122.233594,-30.6,46.0
47.43053269,-122.2357319,23.3,4.0
47.43053269,-122.2357319,18.3,2.0
47.43053269,-122.2357319,13.3,4.0
47.43053269,-122.2357319,8.3,8.0
47.43053269,-122.2357319,3.3000000000000007,7.0
47.43053269,-122.2357319,-1.6999999999999993,18.0
47.43053269,-122.2357319,-6.699999999999999,6.0
47.43053269,-122.2357319,-11.7,12.0
47.43053269,-122.2357319,-16.7,33.0
47.43053269,-122.2357319,-21.7,26.0
47.43053269,-122.2357319,-26.7,12.0
47.43045647,-122.2382831,24.0,7.0
47.43045647,-122.2382831,19.0,9.0
47.43045647,-122.2382831,14.0,5.0
47.43045647,-122.2382831,9.0,7.0
47.43045647,-122.2382831,4.0,10.0
47.43045647,-122.2382831,-1.0,10.0
47.43045647,-122.2382831,-6.0,12.0
47.4283376,-122.233528,24.8,19.0
47.4283376,-122.233528,19.8,1.0
47.4283376,-122.233528,14.8,13.0
47.4283376,-122.233528,9.8,7.0
47.4283376,-122.233528,4.800000000000001,4.0
47.4283376,-122.233528,-0.1999999999999993,11.0
47.4283376,-122.233528,-5.199999999999999,5.0
47.4283376,-122.233528,-10.2,9.0
47.4283376,-122.233528,-15.2,8.0
47.4283376,-122.233528,-20.2,10.0
47.4283376,-122.233528,-25.2,28.0
47.42836414,-122.2355774,23.6,5.0
47.42836414,-122.2355774,18.6,3.0
47.42836414,-122.2355774,13.6,4.0
47.42836414,-122.2355774,8.600000000000001,9.0
47.42836414,-122.2355774,3.6000000000000014,12.0
47.42836414,-122.2355774,-1.3999999999999986,33.0
47.42836414,-122.2355774,-6.399999999999999,55.0
47.42836414,-122.2355774,-11.4,3.0
47.42836414,-122.2355774,-16.4,11.0
47.42836414,-122.2355774,-21.4,84.0
47.42839903,-122.2370658,22.8,4.0
47.42839903,-122.2370658,17.8,2.0
47.42839903,-122.2370658,12.8,4.0
47.42839903,-122.2370658,7.800000000000001,6.0
47.42839903,-122.2370658,2.8000000000000007,23.0
47.42839903,-122.2370658,-2.1999999999999993,17.0
47.42839903,-122.2370658,-7.199999999999999,28.0
47.42839903,-122.2370658,-12.2,5.0
47.42839903,-122.2370658,-17.2,4.0
47.42839903,-122.2370658,-22.2,5.0
47.42839903,-122.2370658,-24.2,51.0
47.42841277,-122.2386938,24.7,3.0
47.42841277,-122.2386938,19.7,1.0
47.42841277,-122.2386938,14.7,6.0
47.42841277,-122.2386938,9.7,2.0
47.42841277,-122.2386938,4.699999999999999,14.0
47.42841277,-122.2386938,-0.3000000000000007,24.0
47.42841277,-122.2386938,-5.300000000000001,64.0
47.42841277,-122.2386938,-10.3,7.0
47.42841277,-122.2386938,-15.3,20.0
47.42841277,-122.2386938,-20.3,51.0
47.59879786,-122.3303241,12.6,10.0
47.59879786,-122.3303241,10.1,0.0
47.59879786,-122.3303241,7.600000000000001,3.0
47.59879786,-122.3303241,5.100000000000001,1.0
47.59879786,-122.3303241,2.6000000000000014,1.0
47.59879786,-122.3303241,0.1000000000000014,3.0
47.59879786,-122.3303241,-2.3999999999999986,8.0
47.59879786,-122.3303241,-7.399999999999999,4.0
47.59879786,-122.3303241,-12.4,21.0
47.59879786,-122.3303241,-17.4,26.0
47.59879786,-122.3303241,-22.4,47.0
47.59909307,-122.3303202,-15.3,47.0
47.59909307,-122.3303202,-20.3,32.0
47.59909307,-122.3303202,-25.3,17.0
47.59909307,-122.3303202,-30.3,65.0
47.59909307,-122.3303202,-35.3,100.0
47.59909307,-122.3303202,-40.3,68.0
47.59909307,-122.3303202,-45.3,100.0
47.62376398,-122.3578612,119.1,5.0
47.62376398,-122.3578612,116.6,3.0
47.62376398,-122.3578612,114.1,8.0
47.62376398,-122.3578612,111.6,25.0
47.62376398,-122.3578612,106.6,24.0
47.62376398,-122.3578612,100.6,27.0
47.62410654,-122.3578731,122.1,9.0
47.62410654,-122.3578731,119.6,3.0
47.62410654,-122.3578731,117.1,16.0
47.62410654,-122.3578731,114.6,14.0
47.62410654,-122.3578731,109.6,25.0
47.29188275,-122.2081473,114.8,43.0
47.29188275,-122.2081473,108.8,42.0
47.29188275,-122.2081473,103.8,31.0
47.29188275,-122.2081473,98.8,69.0
47.29188275,-122.2081473,92.8,37.0
47.29188275,-122.2081473,87.8,35.0
47.38162115,-122.2448831,50.6,11.0
47.38162115,-122.2448831,45.6,4.0
47.38162115,-122.2448831,40.6,8.0
47.38162115,-122.2448831,35.6,7.0
47.38162115,-122.2448831,30.1,7.0
47.38162115,-122.2448831,26.1,9.0
47.38162115,-122.2448831,22.6,25.0
47.38162115,-122.2448831,17.6,16.0
47.38162115,-122.2448831,12.6,33.0
47.38162115,-122.2448831,7.600000000000001,46.0
47.38162115,-122.2448831,2.6000000000000014,41.0
47.38162115,-122.2448831,-2.3999999999999986,66.0
47.38162115,-122.2448831,-7.399999999999999,88.0
47.38162115,-122.2448831,-12.4,76.0
47.38162115,-122.2448831,-18.4,7.0
47.38162115,-122.2448831,-22.4,38.0
47.38162115,-122.2448831,-27.4,54.0
47.38162115,-122.2448831,-32.4,28.0
47.38162115,-122.2448831,-37.4,18.0
47.38162115,-122.2448831,-43.4,66.0
47.38122298,-122.244514,51.8,3.0
47.38122298,-122.244514,41.3,4.0
47.38122298,-122.244514,36.3,5.0
47.38122298,-122.244514,30.799999999999997,15.0
47.38122298,-122.244514,26.299999999999997,15.0
47.38122298,-122.244514,23.299999999999997,18.0
47.38122298,-122.244514,18.299999999999997,8.0
47.38122298,-122.244514,13.299999999999995,6.0
47.38122298,-122.244514,8.299999999999997,14.0
47.38122298,-122.244514,3.299999999999997,21.0
47.38122298,-122.244514,-1.7000000000000028,6.0
47.38122298,-122.244514,-5.700000000000003,4.0
47.38122298,-122.244514,-11.700000000000005,35.0
47.38122298,-122.244514,-16.700000000000003,14.0
47.38122298,-122.244514,-21.700000000000003,66.0
47.38122298,-122.244514,-26.700000000000003,33.0
47.38122298,-122.244514,-31.700000000000003,46.0
47.38122298,-122.244514,-36.7,35.0
47.38122298,-122.244514,-41.7,46.0
47.38122298,-122.244514,-46.7,52.0
47.38120131,-122.2448161,52.2,3.0
47.38120131,-122.2448161,42.7,3.0
47.38120131,-122.2448161,38.2,16.0
47.38120131,-122.2448161,33.2,16.0
47.38120131,-122.2448161,30.200000000000003,22.0
47.38120131,-122.2448161,25.200000000000003,13.0
47.38120131,-122.2448161,20.200000000000003,8.0
47.38120131,-122.2448161,14.700000000000005,7.0
47.38120131,-122.2448161,10.200000000000005,17.0
47.38120131,-122.2448161,5.200000000000003,19.0
47.38120131,-122.2448161,0.2000000000000028,4.0
47.38120131,-122.2448161,-9.799999999999995,31.0
47.38120131,-122.2448161,-14.799999999999995,41.0
47.38120131,-122.2448161,-19.799999999999997,26.0
47.38120131,-122.2448161,-24.799999999999997,46.0
47.38120131,-122.2448161,-29.799999999999997,55.0
47.38120131,-122.2448161,-34.8,60.0
47.38120131,-122.2448161,-39.8,45.0
47.3816194,-122.2446195,58.2,6.0
47.3816194,-122.2446195,52.2,4.0
47.3816194,-122.2446195,47.7,5.0
47.3816194,-122.2446195,44.2,2.0
47.3816194,-122.2446195,37.2,21.0
47.3816194,-122.2446195,34.2,22.0
47.3816194,-122.2446195,29.200000000000003,17.0
47.3816194,-122.2446195,24.200000000000003,20.0
47.3816194,-122.2446195,19.200000000000003,23.0
47.3816194,-122.2446195,14.200000000000005,30.0
47.3816194,-122.2446195,9.200000000000005,42.0
47.3816194,-122.2446195,4.200000000000003,54.0
47.3816194,-122.2446195,-0.7999999999999972,40.0
47.3816194,-122.2446195,-5.799999999999997,36.0
47.3816194,-122.2446195,-11.799999999999995,34.0
47.3816194,-122.2446195,-15.799999999999995,29.0
47.3816194,-122.2446195,-20.799999999999997,37.0
47.3816194,-122.2446195,-25.799999999999997,65.0
47.3816194,-122.2446195,-30.799999999999997,56.0
47.3816194,-122.2446195,-35.8,74.0
47.39888483,-122.2277833,50.0,2.0
47.39888483,-122.2277833,43.5,9.0
47.39888483,-122.2277833,38.5,4.0
47.39888483,-122.2277833,33.5,7.0
47.39888483,-122.2277833,28.5,24.0
47.39888483,-122.2277833,25.5,9.0
47.39888483,-122.2277833,20.5,17.0
47.39888483,-122.2277833,15.5,48.0
47.39888483,-122.2277833,10.5,8.0
47.39888483,-122.2277833,3.5,9.0
47.39888483,-122.2277833,-1.5,57.0
47.39888483,-122.2277833,-10.5,40.0
47.39888483,-122.2277833,-14.5,5.0
47.39888483,-122.2277833,-19.5,37.0
47.39888483,-122.2277833,-24.5,66.0
47.39888483,-122.2277833,-29.5,40.0
47.39888483,-122.2277833,-34.5,11.0
47.39888483,-122.2277833,-40.0,5.0
47.39888483,-122.2277833,-46.0,12.0
47.39888483,-122.2277833,-49.5,13.0
47.39888483,-122.2277833,-57.0,48.0
47.39873103,-122.2277214,54.0,2.0
47.39873103,-122.2277214,46.5,4.0
47.39873103,-122.2277214,42.5,3.0
47.39873103,-122.2277214,37.5,14.0
47.39873103,-122.2277214,32.5,7.0
47.39873103,-122.2277214,27.5,14.0
47.39873103,-122.2277214,24.5,30.0
47.39873103,-122.2277214,19.5,53.0
47.39873103,-122.2277214,14.5,17.0
47.39873103,-122.2277214,8.0,4.0
47.39873103,-122.2277214,3.0,4.0
47.39873103,-122.2277214,-0.5,8.0
47.39873103,-122.2277214,-5.5,44.0
47.39873103,-122.2277214,-10.5,5.0
47.39873103,-122.2277214,-15.5,28.0
47.39873103,-122.2277214,-20.5,20.0
47.39873103,-122.2277214,-25.5,44.0
47.39873103,-122.2277214,-30.5,40.0
47.39873103,-122.2277214,-35.5,29.0
47.39873103,-122.2277214,-40.5,38.0
47.39873103,-122.2277214,-45.5,43.0
47.39873103,-122.2277214,-56.0,14.0
47.39839386,-122.2283854,61.0,6.0
47.39839386,-122.2283854,58.5,27.0
47.39839386,-122.2283854,54.5,3.0
47.39839386,-122.2283854,47.5,5.0
47.39839386,-122.2283854,43.0,5.0
47.39839386,-122.2283854,37.5,8.0
47.39839386,-122.2283854,29.5,35.0
47.39839386,-122.2283854,24.5,28.0
47.39839386,-122.2283854,19.5,42.0
47.39839386,-122.2283854,14.5,10.0
47.39839386,-122.2283854,9.5,5.0
47.39839386,-122.2283854,4.5,28.0
47.39839386,-122.2283854,-0.5,30.0
47.39839386,-122.2283854,-5.5,8.0
47.39839386,-122.2283854,-10.5,50.0
47.39839386,-122.2283854,-15.5,24.0
47.39839386,-122.2283854,-20.5,65.0
47.39839386,-122.2283854,-25.5,38.0
47.39839386,-122.2283854,-31.0,26.0
47.39839386,-122.2283854,-35.5,35.0
47.39839386,-122.2283854,-40.5,44.0
47.39839386,-122.2283854,-50.5,58.0
47.39822136,-122.2283798,60.8,7.0
47.39822136,-122.2283798,52.3,5.0
47.39822136,-122.2283798,47.3,2.0
47.39822136,-122.2283798,43.3,9.0
47.39822136,-122.2283798,39.3,6.0
47.39822136,-122.2283798,34.3,22.0
47.39822136,-122.2283798,29.299999999999997,28.0
47.39822136,-122.2283798,24.299999999999997,48.0
47.39822136,-122.2283798,19.299999999999997,19.0
47.39822136,-122.2283798,12.299999999999995,5.0
47.39822136,-122.2283798,7.299999999999997,45.0
47.39822136,-122.2283798,2.299999999999997,40.0
47.39822136,-122.2283798,-0.7000000000000028,44.0
47.39822136,-122.2283798,-5.700000000000003,44.0
47.39822136,-122.2283798,-10.700000000000005,44.0
47.39822136,-122.2283798,-15.700000000000005,55.0
47.39822136,-122.2283798,-20.700000000000003,56.0
47.39822136,-122.2283798,-25.700000000000003,45.0
47.39822136,-122.2283798,-30.700000000000003,48.0
47.39411257,-122.0483914,427.8,5.0
47.39411257,-122.0483914,421.3,40.0
47.39411257,-122.0483914,416.3,58.0
47.39411257,-122.0483914,403.3,84.0
47.39411257,-122.0483914,397.8,72.0
47.39411257,-122.0483914,392.8,78.0
47.39422154,-122.0477163,410.1,2.0
47.39422154,-122.0477163,405.6,58.0
47.39422154,-122.0477163,391.1,27.0
47.39422154,-122.0477163,386.1,57.0
47.39422154,-122.0477163,376.6,122.0
47.39430867,-122.0470721,435.0,3.0
47.39430867,-122.0470721,430.5,139.0
47.39430867,-122.0470721,425.5,40.0
47.39430867,-122.0470721,415.5,68.0
47.39430867,-122.0470721,405.5,160.0
47.37759997,-122.0809967,380.8,2.0
47.37759997,-122.0809967,375.8,53.0
47.37759997,-122.0809967,370.8,46.0
47.37759997,-122.0809967,365.8,100.0
47.40582616,-122.0425181,341.0,64.0
47.40526244,-122.0432951,327.0,51.0
47.40554031,-122.0429832,326.0,2.0
47.40554031,-122.0429832,322.0,27.0
47.40554031,-122.0429832,317.0,34.0
47.40554031,-122.0429832,312.0,29.0
47.40554031,-122.0429832,307.0,42.0
47.40554031,-122.0429832,302.0,61.0
47.24089655,-122.3555736,10.4,16.0
47.24089655,-122.3555736,7.9,9.0
47.24089655,-122.3555736,5.4,7.0
47.24089655,-122.3555736,0.4000000000000003,2.0
47.24089655,-122.3555736,-4.6,9.0
47.24089655,-122.3555736,-9.6,2.0
47.24089655,-122.3555736,-14.6,7.0
47.24099556,-122.3511726,14.8,22.0
47.24099556,-122.3511726,12.3,3.0
47.24099556,-122.3511726,7.300000000000001,10.0
47.24099556,-122.3511726,2.3000000000000007,12.0
47.24099556,-122.3511726,-2.6999999999999993,10.0
47.24099556,-122.3511726,-7.699999999999999,12.0
47.24099556,-122.3511726,-12.7,15.0
47.24115481,-122.3452216,16.8,26.0
47.24115481,-122.3452216,14.3,5.0
47.24115481,-122.3452216,9.3,3.0
47.24115481,-122.3452216,4.300000000000001,5.0
47.24115481,-122.3452216,-0.6999999999999993,5.0
47.24115481,-122.3452216,-5.699999999999999,6.0
47.24115481,-122.3452216,-10.7,4.0
47.24119763,-122.3434299,13.2,4.0
47.24119763,-122.3434299,3.1999999999999993,11.0
47.24119763,-122.3434299,-4.300000000000001,16.0
47.24119763,-122.3434299,-9.3,0.0
47.24119763,-122.3434299,-14.3,36.0
47.24119763,-122.3434299,-19.3,27.0
47.24119763,-122.3434299,-24.3,61.0
47.24160572,-122.3397735,21.4,34.0
47.24160572,-122.3397735,18.9,7.0
47.24160572,-122.3397735,13.9,4.0
47.24160572,-122.3397735,3.8999999999999986,5.0
47.24160572,-122.3397735,-1.1000000000000014,6.0
47.24160572,-122.3397735,-6.100000000000001,4.0
47.24312554,-122.3362599,17.9,5.0
47.24312554,-122.3362599,15.4,3.0
47.24312554,-122.3362599,10.4,5.0
47.24312554,-122.3362599,5.399999999999999,5.0
47.24312554,-122.3362599,0.3999999999999986,2.0
47.24312554,-122.3362599,-4.600000000000001,12.0
47.24508116,-122.3345334,17.7,28.0
47.24508116,-122.3345334,15.2,21.0
47.24508116,-122.3345334,10.2,5.0
47.24508116,-122.3345334,5.199999999999999,4.0
47.24508116,-122.3345334,0.1999999999999993,2.0
47.24508116,-122.3345334,-4.800000000000001,12.0
47.24861089,-122.3335213,20.6,16.0
47.24861089,-122.3335213,18.1,24.0
47.24861089,-122.3335213,13.1,8.0
47.24861089,-122.3335213,8.100000000000001,11.0
47.24861089,-122.3335213,3.1000000000000014,12.0
47.24861089,-122.3335213,-1.8999999999999984,7.0
47.24861089,-122.3335213,-6.899999999999999,7.0
47.25098397,-122.3329415,20.3,7.0
47.25098397,-122.3329415,17.8,3.0
47.25098397,-122.3329415,12.8,13.0
47.25098397,-122.3329415,7.800000000000001,5.0
47.25098397,-122.3329415,2.8000000000000007,10.0
47.25098397,-122.3329415,-2.1999999999999993,9.0
47.25098397,-122.3329415,-7.199999999999999,19.0
47.31471219,-122.2965929,431.9,172.0
47.31471219,-122.2965929,426.9,160.0
47.31471219,-122.2965929,421.9,124.0
47.31582545,-122.2966442,434.7,10.0
47.31582545,-122.2966442,432.2,25.0
47.31582545,-122.2966442,429.2,118.0
47.31806954,-122.2956132,443.7,9.0
47.31806954,-122.2956132,441.2,9.0
47.31806954,-122.2956132,438.7,129.0
47.31978412,-122.2949565,444.9,5.0
47.31978412,-122.2949565,442.4,5.0
47.31978412,-122.2949565,439.9,138.0
47.31978412,-122.2949565,434.9,44.0
47.31978412,-122.2949565,432.4,117.0
47.32143835,-122.2945078,451.2,18.0
47.32143835,-122.2945078,446.2,65.0
47.32143835,-122.2945078,438.7,112.0
47.32227511,-122.2942827,450.6,6.0
47.32227511,-122.2942827,448.1,99.0
47.32227511,-122.2942827,445.6,74.0
47.3231395,-122.2941026,450.3,29.0
47.3231395,-122.2941026,445.3,60.0
47.3231395,-122.2941026,440.3,33.0
47.3231395,-122.2941026,436.8,71.0
47.32452292,-122.2939248,450.1,11.0
47.32452292,-122.2939248,447.6,85.0
47.32452292,-122.2939248,445.1,49.0
47.32452292,-122.2939248,440.1,170.0
47.3577341,-122.2964378,381.0,100.0
47.3577341,-122.2964378,377.0,100.0
47.36933878,-122.2935052,348.3,15.0
47.36933878,-122.2935052,343.3,11.0
47.36933878,-122.2935052,338.3,12.0
47.36933878,-122.2935052,335.8,43.0
47.36933878,-122.2935052,320.8,26.0
47.36933878,-122.2935052,315.8,26.0
47.36933878,-122.2935052,310.8,129.0
47.36933878,-122.2935052,305.8,87.0
47.36933878,-122.2935052,300.8,50.0
47.36933878,-122.2935052,295.8,61.0
47.36980683,-122.2934088,336.7,30.0
47.36980683,-122.2934088,331.7,5.0
47.36980683,-122.2934088,321.7,81.0
47.40820822,-122.2919671,452.2,60.0
47.40820822,-122.2919671,447.2,108.0
47.40820822,-122.2919671,442.2,52.0
47.43966017,-122.2687944,274.9,43.0
47.43966017,-122.2687944,273.4,58.0
47.44099739,-122.2685159,277.1,49.0
47.44099739,-122.2685159,274.6,34.0
47.44099739,-122.2685159,269.6,58.0
47.44389844,-122.26871,291.1,117.0
47.44389844,-122.26871,286.1,149.0
47.44389844,-122.26871,283.6,219.0
47.44389844,-122.26871,271.1,141.0
47.44389844,-122.26871,261.1,133.0
47.44980787,-122.2664209,189.7,20.0
47.44980787,-122.2664209,188.2,6.0
47.44980787,-122.2664209,183.2,10.0
47.44980787,-122.2664209,178.2,26.0
47.44980787,-122.2664209,173.2,27.0
47.44980787,-122.2664209,168.2,35.0
47.44980787,-122.2664209,163.2,25.0
47.45062728,-122.2651285,150.5,80.0
47.45062728,-122.2651285,148.0,121.0
47.45062728,-122.2651285,130.5,139.0
47.45062728,-122.2651285,95.5,117.0
47.45062728,-122.2651285,90.5,129.0
47.45062728,-122.2651285,70.5,81.0
47.45062728,-122.2651285,65.5,94.0
47.45062728,-122.2651285,50.5,173.0
47.452903,-122.2651194,151.8,10.0
47.452903,-122.2651194,150.3,62.0
47.452903,-122.2651194,146.8,65.0
47.452903,-122.2651194,145.3,35.0
47.452903,-122.2651194,142.8,78.0
47.45603739,-122.2643665,114.0,9.0
47.45603739,-122.2643665,111.5,62.0
47.45603739,-122.2643665,110.5,67.0
47.45773507,-122.2629204,62.400000000000006,15.0
47.45773507,-122.2629204,52.400000000000006,81.0
47.45773507,-122.2629204,42.400000000000006,85.0
47.45773507,-122.2629204,17.400000000000006,58.0
47.46162505,-122.2644526,39.3,29.0
47.46162505,-122.2644526,36.8,37.0
47.46162505,-122.2644526,31.799999999999997,7.0
47.46162505,-122.2644526,26.799999999999997,9.0
47.46162505,-122.2644526,21.799999999999997,4.0
47.46162505,-122.2644526,11.799999999999995,8.0
47.46162505,-122.2644526,6.799999999999997,5.0
47.46162505,-122.2644526,1.7999999999999972,58.0
47.46162505,-122.2644526,-0.2000000000000028,85.0
47.46500892,-122.2660806,43.1,32.0
47.46500892,-122.2660806,38.1,43.0
47.46500892,-122.2660806,23.1,123.0
47.2470095,-122.3339907,17.7,9.0
47.2470095,-122.3339907,10.2,38.0
47.2470095,-122.3339907,7.699999999999999,4.0
47.2470095,-122.3339907,0.1999999999999993,23.0
47.2470095,-122.3339907,-9.8,34.0
47.2470095,-122.3339907,-12.3,64.0
47.2470095,-122.3339907,-14.8,73.0
47.2470095,-122.3339907,-22.3,14.0
47.2470095,-122.3339907,-37.3,17.0
47.2470095,-122.3339907,-39.8,57.0
47.25246078,-122.3324986,5.699999999999999,6.0
47.25246078,-122.3324986,-1.8000000000000007,47.0
47.25246078,-122.3324986,-11.8,12.0
47.25246078,-122.3324986,-39.3,24.0
47.25246078,-122.3324986,-46.8,34.0
47.25246078,-122.3324986,-51.8,61.0
47.25246078,-122.3324986,-56.8,30.0
47.25246078,-122.3324986,-61.8,45.0
47.25246078,-122.3324986,-66.8,160.0
47.25246078,-122.3324986,-74.3,60.0
47.3275137,-122.2938249,428.1,18.0
47.3275137,-122.2938249,423.1,34.0
47.3275137,-122.2938249,418.1,81.0
47.3275137,-122.2938249,413.1,100.0
47.3275137,-122.2938249,408.1,100.0
47.3275137,-122.2938249,403.1,100.0
47.32782927,-122.2943537,432.0,52.0
47.32782927,-122.2943537,427.0,60.0
47.32782927,-122.2943537,422.0,100.0
47.3524089,-122.2959472,357.5,76.0
47.3524089,-122.2959472,352.5,86.0
47.36936382,-122.2936161,338.0,71.0
47.36936382,-122.2936161,335.5,100.0
47.36936382,-122.2936161,330.5,100.0
47.36936382,-122.2936161,328.0,70.0
47.36936382,-122.2936161,318.0,100.0
47.39161946,-122.2911462,348.1,100.0
47.39161946,-122.2911462,343.1,600.0
47.39161946,-122.2911462,333.1,600.0
47.39161946,-122.2911462,320.6,600.0
47.4319566,-122.2716203,301.2,17.0
47.4319566,-122.2716203,296.2,6.0
47.4319566,-122.2716203,291.2,28.0
47.4319566,-122.2716203,286.2,38.0
47.4319566,-122.2716203,281.2,58.0
47.4319566,-122.2716203,276.2,35.0
47.4319566,-122.2716203,271.2,54.0
47.4319566,-122.2716203,266.2,31.0
47.4319566,-122.2716203,261.2,48.0
47.43162972,-122.2708904,283.9,25.0
47.43162972,-122.2708904,278.9,14.0
47.43162972,-122.2708904,273.9,21.0
47.43162972,-122.2708904,268.9,113.0
47.43162972,-122.2708904,263.9,35.0
47.43162972,-122.2708904,258.9,42.0
47.43162972,-122.2708904,253.9,58.0
47.43162972,-122.2708904,248.9,56.0
47.43162972,-122.2708904,243.9,57.0
47.43162972,-122.2708904,238.9,102.0
47.43162972,-122.2708904,233.9,50.0
47.43162972,-122.2708904,228.9,158.0
47.44675632,-122.2668225,202.8,9.0
47.44675632,-122.2668225,192.8,57.0
47.44675632,-122.2668225,187.8,151.0
47.44675632,-122.2668225,152.8,97.0
47.44675632,-122.2668225,145.3,72.0
47.44675632,-122.2668225,142.8,50.0
47.44675632,-122.2668225,137.8,98.0
47.44709993,-122.2667671,205.3,15.0
47.44709993,-122.2667671,200.3,8.0
47.44709993,-122.2667671,195.3,8.0
47.44709993,-122.2667671,190.3,18.0
47.44709993,-122.2667671,185.3,36.0
47.44709993,-122.2667671,180.3,60.0
47.44709993,-122.2667671,175.3,68.0
47.44709993,-122.2667671,170.3,119.0
47.44709993,-122.2667671,160.3,52.0
47.44709993,-122.2667671,157.8,40.0
47.44709993,-122.2667671,147.8,108.0
47.45790239,-122.2642197,86.7,52.0
47.45790239,-122.2642197,81.7,21.0
47.45790239,-122.2642197,76.7,37.0
47.45790239,-122.2642197,71.7,64.0
47.45790239,-122.2642197,66.7,44.0
47.45790239,-122.2642197,46.7,151.0
47.46193875,-122.2637123,26.5,2.0
47.46193875,-122.2637123,19.0,3.0
47.46193875,-122.2637123,9.0,4.0
47.46193875,-122.2637123,4.0,2.0
47.46193875,-122.2637123,2.5,19.0
47.46193875,-122.2637123,-1.0,48.0
47.46193875,-122.2637123,-6.0,39.0
47.46193875,-122.2637123,-11.0,37.0
47.46193875,-122.2637123,-16.0,46.0
47.46193875,-122.2637123,-18.5,24.0
47.46193875,-122.2637123,-26.0,59.0
47.46193875,-122.2637123,-28.5,69.0
47.46122303,-122.2649961,53.3,6.0
47.46122303,-122.2649961,48.3,61.0
47.46122303,-122.2649961,43.3,50.0
47.46122303,-122.2649961,38.3,66.0
47.46122303,-122.2649961,33.3,76.0
47.39497294,-122.2336018,25.299999999999997,13.0
47.39497294,-122.2336018,20.299999999999997,9.0
47.39497294,-122.2336018,15.299999999999995,6.0
47.39497294,-122.2336018,10.299999999999995,38.0
47.39497294,-122.2336018,5.299999999999997,30.0
47.39497294,-122.2336018,0.2999999999999971,29.0
47.39497294,-122.2336018,-4.700000000000003,11.0
47.39497294,-122.2336018,-9.700000000000005,76.0
47.39497294,-122.2336018,-14.700000000000005,108.0
47.39497294,-122.2336018,-19.700000000000003,28.0
47.39497294,-122.2336018,-24.700000000000003,28.0
