Borehole ID,Latitude,Longitude,Elevation (ft),In-situ Test #,Test Elevation (ft),SPTN,Layer #,Layer Top Elevation (ft),Layer Bottom Elevation (ft),Soil Description,Lithology,USCS,Density / Consistency
1231,47.57601524,-122.3272089,20.3,1,17.8,8.0,1,20.3,16.8,"Asphalt over clean sand and sandy gravel, loose, wet",Fill,Fill,
1231,47.57601524,-122.3272089,20.3,2,12.8,1.0,3,13.3,11.3,"Gray, silty clay, soft, wet",Silty clay,CL,Very soft
1234,47.61610031,-122.3416808,116.9,1,111.9,55.0,3,112.9,105.9,"Very dense, moist, gray-brown sand with gravel",Sand,SW,Very Dense
1234,47.61610031,-122.3416808,116.9,4,104.4,64.0,4,105.9,102.9,"Very dense, moist, gray-brown, silty fine sand",Silty sand,SM,Very Dense
1234,47.61610031,-122.3416808,116.9,5,101.9,81.0,5,102.9,70.9,"Very dense, moist, gray-brown, silty medium to coarse sand with gravel",Silty sand,SM,Very Dense
1236,47.61631399,-122.3418666,115.4,1,112.9,85.0,2,113.9,104.4,"Very dense, moist, dark gray, silty sand and gravel",Silty sand,SM,Very Dense
1236,47.61631399,-122.3418666,115.4,2,110.4,83.0,2,113.9,104.4,"Very dense, moist, dark gray, silty sand and gravel",Silty sand,SM,Very Dense
1236,47.61631399,-122.3418666,115.4,5,102.9,60.0,3,104.4,102.4,"Very dense, moist, light gray, medium clean sand",Sand,SW,Very Dense
1236,47.61631399,-122.3418666,115.4,6,100.4,88.0,5,101.4,93.9,"Very dense, moist, tan, slightly silty fine to medium sand",Silty sand,SM,Very Dense
1236,47.61631399,-122.3418666,115.4,9,90.4,58.0,6,93.9,72.9,"Very dense,moist, dark gray, silty fine sand",Silty sand,SM,Very Dense
1240,47.61606553,-122.3414525,114.3,1,104.3,80.0,3,105.3,102.8,"Very dense, moist, gray-brown silty sand and gravel",Silty sand,SM,Very Dense
1241,47.61630228,-122.3406983,106.8,1,103.3,15.0,1,106.8,88.8,"Very stiff, homogenous, gray clayey silt",Clayey silt,ML,Stiff
1241,47.61630228,-122.3406983,106.8,2,98.3,28.0,1,106.8,88.8,"Very stiff, homogenous, gray clayey silt",Clayey silt,ML,Very stiff
1241,47.61630228,-122.3406983,106.8,3,93.3,25.0,1,106.8,88.8,"Very stiff, homogenous, gray clayey silt",Clayey silt,ML,Very stiff
1242,47.61650827,-122.3415449,115.8,2,107.3,100.0,1,115.8,97.8,"Very dense, occasionally cohesive silty sand and gravel",Silty sand,SM,Very Dense
1243,47.61625751,-122.3411023,115.7,1,111.7,30.0,1,115.7,108.7,"Very stiff, homogenous, gray clayey silt",Clayey silt,ML,Very stiff
1244,47.61651792,-122.3411072,109.3,1,105.8,57.0,1,109.3,97.3,"Very dense, occasionally cohesive silty sand and gravel",Silty sand,SM,Very Dense
1244,47.61651792,-122.3411072,109.3,2,100.8,100.0,1,109.3,97.3,"Very dense, occasionally cohesive silty sand and gravel",Silty sand,SM,Very Dense
1244,47.61651792,-122.3411072,109.3,3,95.8,54.0,2,97.3,90.8,"Dense gray, fine-medium clean sand",Sand,SW,Very Dense
1244,47.61651792,-122.3411072,109.3,4,90.8,65.0,3,90.8,86.8,"Very dense, occasionally cohesive silty sand and gravel",Silty sand,SM,Very Dense
1245,47.6152855,-122.3406673,117.4,1,114.9,41.0,3,115.4,112.59999980900001,"Gray sandy silt, very firm",Sandy silt,ML,Hard
1245,47.6152855,-122.3406673,117.4,2,111.4,55.0,4,112.59999980900001,87.4,"Gray silty clay, very firm",Silty clay,CL,Hard
1245,47.6152855,-122.3406673,117.4,3,107.4,41.0,4,112.59999980900001,87.4,"Gray silty clay, very firm",Silty clay,CL,Hard
1245,47.6152855,-122.3406673,117.4,4,102.4,48.0,4,112.59999980900001,87.4,"Gray silty clay, very firm",Silty clay,CL,Hard
1245,47.6152855,-122.3406673,117.4,5,97.4,25.0,4,112.59999980900001,87.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1245,47.6152855,-122.3406673,117.4,6,92.4,32.0,4,112.59999980900001,87.4,"Gray silty clay, very firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,1,108.0,40.0,3,109.0,106.199999809,"Gray sandy silt, firm",Sandy silt,ML,Hard
1246,47.61544541,-122.3404376,111.0,2,105.0,34.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,3,102.0,33.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,4,100.0,32.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,5,97.0,40.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,6,92.0,45.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1246,47.61544541,-122.3404376,111.0,7,88.0,45.0,4,106.199999809,87.0,"Gray silty clay, firm",Silty clay,CL,Hard
1247,47.61565832,-122.3408464,111.4,1,108.4,24.0,3,109.9,90.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1247,47.61565832,-122.3408464,111.4,2,105.4,30.0,3,109.9,90.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1247,47.61565832,-122.3408464,111.4,3,102.4,27.0,3,109.9,90.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1247,47.61565832,-122.3408464,111.4,4,97.4,29.0,3,109.9,90.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1247,47.61565832,-122.3408464,111.4,5,92.4,21.0,3,109.9,90.4,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1248,47.61553906,-122.3411059,117.7,1,114.7,41.0,3,115.7,96.7,"Gray silty clay, very firm",Silty clay,CL,Hard
1248,47.61553906,-122.3411059,117.7,2,111.7,29.0,3,115.7,96.7,"Gray silty clay, very firm",Silty clay,CL,Very stiff
1248,47.61553906,-122.3411059,117.7,3,108.7,46.0,3,115.7,96.7,"Gray silty clay, very firm",Silty clay,CL,Hard
1248,47.61553906,-122.3411059,117.7,4,103.7,42.0,3,115.7,96.7,"Gray silty clay, very firm",Silty clay,CL,Hard
1248,47.61553906,-122.3411059,117.7,5,97.7,58.0,3,115.7,96.7,"Gray silty clay, very firm",Silty clay,CL,Hard
1249,47.61476409,-122.3396517,115.5,1,113.0,35.0,1,115.5,108.5,"Gray, firm clayey silt and stiff silty clay, finely laminated slickensides in clay laminations appear to be inclined at 45 degrees to horizontal",Clayey silt,ML,Hard
1249,47.61476409,-122.3396517,115.5,2,110.5,40.0,1,115.5,108.5,"Gray, firm clayey silt and stiff silty clay, finely laminated slickensides in clay laminations appear to be inclined at 45 degrees to horizontal",Clayey silt,ML,Hard
1249,47.61476409,-122.3396517,115.5,3,108.0,47.0,2,108.5,105.5,"Gray, firm, very clayey silt, thinly laminated",Clayey silt,ML,Hard
1250,47.61467991,-122.3394258,112.4,1,109.9,21.0,1,112.4,107.9,"Gray, very stiff silty clay",Silty clay,CL,Very stiff
1250,47.61467991,-122.3394258,112.4,2,107.4,39.0,2,107.9,102.9,"Gray, slightly clayey silt, trace fine sand sizes, firm",Silt,ML,Hard
1250,47.61467991,-122.3394258,112.4,3,104.9,36.0,2,107.9,102.9,"Gray, slightly clayey silt, trace fine sand sizes, firm",Silt,ML,Hard
1250,47.61467991,-122.3394258,112.4,4,102.4,36.0,3,102.9,99.9,Gray clayey silt and very silty clay in layers about 0.5 to 1 inches thick,Clayey silt,ML,Hard
1251,47.61454647,-122.3391941,112.3,1,109.8,29.0,1,112.3,107.8,"Gray, soft to firm silt with trace clay",Silt,OH,Very stiff
1251,47.61454647,-122.3391941,112.3,2,107.3,29.0,2,107.8,97.8,"Gray firm slightly clayey silt, finely laminated",Silt,ML,Very stiff
1251,47.61454647,-122.3391941,112.3,3,104.8,32.0,2,107.8,97.8,"Gray firm slightly clayey silt, finely laminated",Silt,ML,Hard
1251,47.61454647,-122.3391941,112.3,4,102.3,30.0,2,107.8,97.8,"Gray firm slightly clayey silt, finely laminated",Silt,ML,Very stiff
1251,47.61454647,-122.3391941,112.3,5,99.8,30.0,2,107.8,97.8,"Gray firm slightly clayey silt, finely laminated",Silt,ML,Very stiff
1251,47.61454647,-122.3391941,112.3,6,97.3,30.0,3,97.8,93.3,"Gray, stiff very clayey silt with shattered zone and slicks base, gray firm layered clayey silt, slight variations in composition in layers, wisps of silt",Clayey silt,ML,Very stiff
1251,47.61454647,-122.3391941,112.3,7,94.8,30.0,3,97.8,93.3,"Gray, stiff very clayey silt with shattered zone and slicks base, gray firm layered clayey silt, slight variations in composition in layers, wisps of silt",Clayey silt,ML,Very stiff
1252,47.58680739,-122.327234,19.9,1,17.4,3.0,1,19.9,17.300000094999998,"Dark brown, silty well graded sand with wood debris, damp and loose",Silty sand,SM,Very loose
1252,47.58680739,-122.327234,19.9,3,7.399999999999999,6.0,3,9.899999999999999,3.3999999999999986,"Black fine sand with a trace of fine gravel and shell fragments, wet, loose",Sand,SW,Loose
1252,47.58680739,-122.327234,19.9,5,-5.100000000000001,5.0,5,-4.9999996200000005,-6.600000000000001,"Dark gray-brown, fine silty sand with a trace of shell fragments,wet, loose",Silty sand,SM,Loose
1253,47.58730002,-122.3267686,21.2,2,18.7,24.0,2,20.799999994,17.2,"Gray, silty clay to clayey silt with some gravel, moist, medium dense",Silty clay,CL,Very stiff
1253,47.58730002,-122.3267686,21.2,3,13.7,4.0,3,17.2,10.7,"Gray, well graded sandy gravel, saturated with petroleum, wet, loose",Sandy gravel,incorrect,
1253,47.58730002,-122.3267686,21.2,8,-11.3,40.0,5,7.699999999999999,-17.8,"Gray, silty fine sand with some silt, saturated with petroleum, wet, loose",Silty sand,SM,Dense
1253,47.58730002,-122.3267686,21.2,9,-16.3,2.0,5,7.699999999999999,-17.8,"Gray, silty fine sand with some silt, saturated with petroleum, wet, loose",Silty sand,SM,Very loose
1254,47.5879968,-122.3265736,24.5,1,24.5,34.0,1,24.5,21.5,"Imported crushed gravel, some silt and sand grading to a silty, fine sandy gravel, damp, loose",Gravel,GP,Dense
1254,47.5879968,-122.3265736,24.5,2,22.0,15.0,1,24.5,21.5,"Imported crushed gravel, some silt and sand grading to a silty, fine sandy gravel, damp, loose",Gravel,GP,Medium Dense
1254,47.5879968,-122.3265736,24.5,4,12.0,4.0,2,21.5,10.5,"Dark gray-brown, silty, clayey fine sand, wet, loose",Clayey sand,SC,Very loose
1254,47.5879968,-122.3265736,24.5,6,2.0,3.0,5,6.5,1.0,"Gray clay with a trace of silt, wet, very soft",Clay,CH,Soft
1255,47.58789364,-122.3270321,21.0,1,21.0,33.0,1,21.0,20.5,"Imported crushed gravel, some silt and sand, damp, medium dense",Gravel,GW,Dense
1255,47.58789364,-122.3270321,21.0,2,18.5,24.0,2,20.5,17.5,"Gray, silty fine to medium sand with wood debris and shell fragments",Silty sand,SM,Medium Dense
1255,47.58789364,-122.3270321,21.0,3,13.5,23.0,4,16.300000191,10.0,"Gray, silty fine sand with wood debris and a trace of shell fragments, moist, medium dense",Silty sand,SM,Medium Dense
1255,47.58789364,-122.3270321,21.0,4,6.0,4.0,5,10.0,-2.5,"Dark gray/brown, well graded gravel with a trace of shell fragments, wet, loose",Gravel,GW,Very loose
1255,47.58789364,-122.3270321,21.0,5,3.5,3.0,5,10.0,-2.5,"Dark gray/brown, well graded gravel with a trace of shell fragments, wet, loose",Gravel,GW,Very loose
1255,47.58789364,-122.3270321,21.0,6,-1.5,2.0,5,10.0,-2.5,"Dark gray/brown, well graded gravel with a trace of shell fragments, wet, loose",Gravel,GW,Very loose
1257,47.61120134,-122.3339656,136.1,1,132.6,7.0,3,134.6,127.1,"Mottled brown and gray sandy silt, medium stiff",Fill,Fill,
1257,47.61120134,-122.3339656,136.1,2,129.1,7.0,3,134.6,127.1,"Mottled brown and gray sandy silt, medium stiff",Fill,Fill,
1257,47.61120134,-122.3339656,136.1,3,125.1,11.0,4,127.1,103.6,"Brown fine to medium sand, medium dense",Sand,SW,Medium Dense
1257,47.61120134,-122.3339656,136.1,4,120.1,22.0,4,127.1,103.6,"Brown fine to medium sand, medium dense",Sand,SW,Medium Dense
1257,47.61120134,-122.3339656,136.1,5,115.1,30.0,4,127.1,103.6,"Brown fine to medium sand, medium dense",Sand,SW,Dense
1257,47.61120134,-122.3339656,136.1,6,110.1,59.0,4,127.1,103.6,"Brown fine to medium sand, medium dense",Sand,SW,Very Dense
1257,47.61120134,-122.3339656,136.1,7,105.1,33.0,4,127.1,103.6,"Brown fine to medium sand, medium dense",Sand,SW,Dense
1257,47.61120134,-122.3339656,136.1,8,100.1,41.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Hard
1257,47.61120134,-122.3339656,136.1,9,95.1,46.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Hard
1257,47.61120134,-122.3339656,136.1,10,90.1,31.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Hard
1257,47.61120134,-122.3339656,136.1,11,86.1,20.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Very stiff
1257,47.61120134,-122.3339656,136.1,12,76.1,33.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Hard
1257,47.61120134,-122.3339656,136.1,13,66.1,19.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Very stiff
1257,47.61120134,-122.3339656,136.1,14,56.099999999999994,24.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Very stiff
1257,47.61120134,-122.3339656,136.1,15,51.099999999999994,132.0,6,100.1,46.099999999999994,"Gray silty clay with slickensides, hard",Silty clay,CL,Hard
1258,47.61143785,-122.3333979,144.9,1,140.9,13.0,2,144.4,139.9,"Mottled brown and gray clayey silt, medium stiff",Fill,Fill,
1258,47.61143785,-122.3333979,144.9,2,137.9,13.0,3,139.9,119.9,"Light brown, very fine to fine sand, medium dense",Sand,SW,Medium Dense
1258,47.61143785,-122.3333979,144.9,3,133.9,19.0,3,139.9,119.9,"Light brown, very fine to fine sand, medium dense",Sand,SW,Medium Dense
1258,47.61143785,-122.3333979,144.9,4,128.9,47.0,3,139.9,119.9,"Light brown, very fine to fine sand, medium dense",Sand,SW,Dense
1258,47.61143785,-122.3333979,144.9,5,123.9,38.0,3,139.9,119.9,"Light brown, very fine to fine sand, medium dense",Sand,SW,Dense
1258,47.61143785,-122.3333979,144.9,6,118.9,81.0,4,119.9,107.9,"Brown, fine sandy silt with gravel, very dense, weathered",Sandy silt,ML,Hard
1258,47.61143785,-122.3333979,144.9,7,113.9,71.0,4,119.9,107.9,"Brown, fine sandy silt with gravel, very dense, weathered",Sandy silt,ML,Hard
1258,47.61143785,-122.3333979,144.9,8,108.9,140.0,4,119.9,107.9,"Brown, fine sandy silt with gravel, very dense, weathered",Sandy silt,ML,Hard
1259,47.60917667,-122.3317672,199.5,1,195.5,11.0,1,199.5,194.5,"Brown silty sand with pieces of concrete, asphalt, and gravel, moderately loose, with pocket of sandy clay with wood, moderately soft",Fill,Fill,
1259,47.60917667,-122.3317672,199.5,2,190.5,43.0,3,192.5,176.0,"Brown and gray silty clay, laminated, very stiff, and fractured",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,3,185.5,39.0,3,192.5,176.0,"Brown and gray silty clay, laminated, very stiff, and fractured",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,4,180.5,35.0,3,192.5,176.0,"Brown and gray silty clay, laminated, very stiff, and fractured",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,5,175.5,43.0,4,176.0,172.5,"Gray sandy silt with lenses of clay and very fine sand, very stiff",Sandy silt,ML,Hard
1259,47.60917667,-122.3317672,199.5,6,170.5,54.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,7,165.5,46.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,8,160.5,58.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,9,155.5,63.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,10,150.5,57.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,11,145.5,58.0,5,172.5,141.5,"Laminated gray clay and silty clay, very stiff",Clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,12,140.5,61.0,6,141.5,129.5,"Gray, silty fine to medium sand with lenses of clay, dense, contains some water",Silty sand,SM,Very Dense
1259,47.60917667,-122.3317672,199.5,13,135.5,64.0,6,141.5,129.5,"Gray, silty fine to medium sand with lenses of clay, dense, contains some water",Silty sand,SM,Very Dense
1259,47.60917667,-122.3317672,199.5,14,130.5,82.0,6,141.5,129.5,"Gray, silty fine to medium sand with lenses of clay, dense, contains some water",Silty sand,SM,Very Dense
1259,47.60917667,-122.3317672,199.5,15,125.5,96.0,7,129.5,122.5,"Gray sandy silt, hard",Sandy silt,ML,Hard
1259,47.60917667,-122.3317672,199.5,16,120.5,113.0,9,120.5,118.5,"Greenish gray sandy silt with occasional gravel, hard",Sandy silt,ML,Hard
1259,47.60917667,-122.3317672,199.5,17,115.5,142.0,10,118.5,99.5,"Gray silty clay and sandy silt, hard",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,18,110.5,100.0,10,118.5,99.5,"Gray silty clay and sandy silt, hard",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,19,105.5,91.0,10,118.5,99.5,"Gray silty clay and sandy silt, hard",Silty clay,CL,Hard
1259,47.60917667,-122.3317672,199.5,20,100.5,85.0,10,118.5,99.5,"Gray silty clay and sandy silt, hard",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,1,184.5,3.0,2,186.199999988,179.5,"Brown and gray clayey silt with occasional pockets of silty sand, stiff, fractured",Clayey silt,ML,Soft
1260,47.60909758,-122.3322633,186.5,2,183.0,39.0,2,186.199999988,179.5,"Brown and gray clayey silt with occasional pockets of silty sand, stiff, fractured",Clayey silt,ML,Hard
1260,47.60909758,-122.3322633,186.5,3,177.5,56.0,3,179.5,175.5,"Gray, silty very fine sand and sandy silt, dense",Silty sand,SM,Very Dense
1260,47.60909758,-122.3322633,186.5,4,172.5,41.0,4,175.5,150.0,"Gray silty clay, very stiff",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,5,167.5,50.0,4,175.5,150.0,"Gray silty clay, very stiff",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,6,162.5,72.0,4,175.5,150.0,"Gray silty clay, very stiff",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,7,157.5,84.0,4,175.5,150.0,"Gray silty clay, very stiff",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,8,152.5,87.0,4,175.5,150.0,"Gray silty clay, very stiff",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,9,147.5,124.0,5,150.0,134.5,"Laminated, gray, silty fine sand with silt, and silty clay, very dense",Silty sand,SM,Very Dense
1260,47.60909758,-122.3322633,186.5,10,142.5,100.0,5,150.0,134.5,"Laminated, gray, silty fine sand with silt, and silty clay, very dense",Silty sand,SM,Very Dense
1260,47.60909758,-122.3322633,186.5,11,137.5,115.0,5,150.0,134.5,"Laminated, gray, silty fine sand with silt, and silty clay, very dense",Silty sand,SM,Very Dense
1260,47.60909758,-122.3322633,186.5,12,132.5,215.0,6,134.5,124.5,"Brown sandy silt with occasional organic matter, hard",Sandy silt,ML,Hard
1260,47.60909758,-122.3322633,186.5,13,127.5,178.0,6,134.5,124.5,"Brown sandy silt with occasional organic matter, hard",Sandy silt,ML,Hard
1260,47.60909758,-122.3322633,186.5,14,122.5,133.0,7,124.5,87.5,"Gray silty clay with lenses of sandy silt, hard, occasional fractures",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,15,117.5,157.0,7,124.5,87.5,"Gray silty clay with lenses of sandy silt, hard, occasional fractures",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,16,112.5,128.0,7,124.5,87.5,"Gray silty clay with lenses of sandy silt, hard, occasional fractures",Silty clay,CL,Hard
1260,47.60909758,-122.3322633,186.5,17,107.5,96.0,7,124.5,87.5,"Gray silty clay with lenses of sandy silt, hard, occasional fractures",Silty clay,CL,Hard
